"NCU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU00026",1424.04194216109,-0.430430626400154,0.177373974223551,-2.42668423191368,0.0152375116570699,0.0198547544388396
"NCU00027",215.928901797745,-1.71857009149654,0.210953098615532,-8.14669280885359,3.74012201239288e-16,1.26533878207064e-15
"NCU00028",2780.0305893859,-1.52442412037188,0.198127463958473,-7.69415854780939,1.42428355683634e-14,4.43701617626186e-14
"NCU00029",1218.29768141289,-0.808740255205261,0.124571893392564,-6.49215672315962,8.46161637484365e-11,2.10343926036559e-10
"NCU00030",1222.75086814801,-0.117209830850318,0.134723192259919,-0.870004851311624,0.38429775302522,0.417968250614989
"NCU00031",142.336950622555,4.6194084600401,0.295798857323218,15.616721788051,5.6012381521472e-55,1.28289391198357e-53
"pex8",1052.05372288028,0.158713172530383,0.107737614526672,1.47314541191267,0.140711830651391,0.16338514002923
"NCU00033",90.9176606941111,-1.62054553257377,0.252816098767141,-6.4099776101141,1.45541008963144e-10,3.57333574346601e-10
"NCU00034",1540.55475585381,1.89124222719904,0.134025313805254,14.1110822538131,3.24558526841197e-45,4.98695676596782e-44
"NCU00035",1083.90423244091,-0.432250546830527,0.0868465680606166,-4.97717476330012,6.45190645339419e-07,1.24581934030808e-06
"NCU00037",622.656537942147,-0.438737805764438,0.0976518649805386,-4.4928768728777,7.02674151609959e-06,1.25223592643988e-05
"NCU00038",371.404414430491,-2.33561385460423,0.184107952611836,-12.6861106294986,7.06058552840795e-37,7.31317760092106e-36
"NCU11012",1225.47431226931,0.255091210433865,0.154604556562374,1.64995919981796,0.0989512812032671,0.117367815548295
"NCU00039",47.3322416153464,0.808975469115225,0.298403420816679,2.711012718625,0.00670780532236053,0.00910265042145642
"NCU00040",5853.95234185542,-1.57619461830724,0.150903177080181,-10.4450724550998,1.54337490644225e-25,9.00640488167286e-25
"gng-1",2090.19334384487,-0.0966761311582441,0.134111749982764,-0.720862498406507,0.470994118035367,0.504666111319029
"NCU00042",1287.78304597645,0.589406742776859,0.130122756085404,4.52962080199108,5.90896416745879e-06,1.05903540772263e-05
"pph-3",3250.4023609369,-0.915098830243418,0.0985349953138949,-9.28704393122729,1.58632765185207e-20,6.87902173294252e-20
"NCU00045",305.637172161058,-0.581310036949266,0.156951646968396,-3.70375238602191,0.000212433623180402,0.000335228022217562
"NCU00046",1460.05031574341,-0.594020016067803,0.141006088115725,-4.21272601776091,2.52307038771156e-05,4.29401670554713e-05
"NCU00047",99.8530788478882,-1.67886421484152,0.274489142630568,-6.11632284888251,9.57592276499337e-10,2.23522197172345e-09
"NCU16649",13.574212138933,0.0709506847416773,0.443743081350819,0.159891359941192,0.872966654724688,0.885859141981153
"NCU00048",5.14409850899659,2.4963638105741,0.718276671811964,3.475490585371,0.000509919890762605,0.000777753380361222
"NCU00050",3485.65339909318,-0.301931165881755,0.151295829490449,-1.99563442626696,0.0459737294270869,0.0568884816766121
"NCU00051",1217.74865384766,-0.450623188839756,0.134912796754889,-3.34010708901435,0.000837460901108018,0.00124978678680192
"NCU00052",112.136074983638,0.939142163050799,0.259257141046933,3.62243508224442,0.000291842716252495,0.000454946378411183
"NCU00054",308.788393066825,-0.977081731286053,0.287742999176969,-3.3956750783887,0.000684595751130258,0.00102969026418652
"NCU00055",349.440242545759,0.182469189068942,0.124179744527552,1.46939575180441,0.141725478915272,0.164444701840446
"NCU10763",438.061608653854,-1.30752394689377,0.153257471420866,-8.53155108701445,1.44398421851644e-17,5.30257960860553e-17
"cem-1",863.719450943066,-1.04251005893226,0.119520706101195,-8.72242218891844,2.72312804619946e-18,1.04645767415392e-17
"NCU00057",1250.22211803597,1.07628189843065,0.112013010772696,9.60854360583794,7.35823610331661e-22,3.48711914988031e-21
"NCU16651",761.565096170965,1.56539929650252,0.187564794303858,8.34591215431689,7.06663214328776e-17,2.4927378822147e-16
